,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Category_i,Genres_i,NameSize
5019,4.7,2319.0,27000000.0,50000,0,0.0,0,3,5,1
5020,4.7,7878.0,3600000.0,1000000,0,0.0,0,18,12,6
5021,4.8,6696.0,5300000.0,100000,0,0.0,0,18,12,5
5022,3.6,4832.0,2400000.0,1000000,0,0.0,0,27,93,3
5023,4.7,173394.0,8500000.0,5000000,0,0.0,0,18,12,4
5024,4.6,2654.0,6700000.0,100000,0,0.0,0,18,12,6
5025,4.5,96419.0,6700000.0,5000000,0,0.0,0,3,5,9
5026,4.7,13620.0,9000000.0,500000,0,0.0,0,31,101,2
5027,4.5,199.0,266000.0,10000,0,0.0,0,18,12,2
5028,4.3,979.0,266000.0,50000,0,0.0,0,13,25,6
5029,4.5,12322.0,27000000.0,500000,0,0.0,0,3,5,5
5030,4.8,29551.0,67000000.0,1000000,0,0.0,0,3,5,6
5031,4.7,47463.0,22000000.0,1000000,0,0.0,0,18,12,6
5032,4.7,1340.0,11000000.0,10000,1,4.49,0,3,5,4
5033,4.7,55011.0,68000000.0,1000000,0,0.0,0,3,5,6
5034,4.7,7116.0,40000000.0,100000,0,0.0,0,18,12,4
5035,4.7,759.0,15000000.0,50000,0,0.0,2,16,28,9
5036,4.7,497826.0,15000000.0,10000000,0,0.0,0,3,5,3
5037,4.7,1777.0,23000000.0,50000,0,0.0,0,3,5,6
5038,4.6,518.0,4200000.0,50000,0,0.0,0,16,28,5
5039,4.7,1201.0,2900000.0,100000,0,0.0,0,3,5,2
5040,4.7,1133393.0,2900000.0,10000000,0,0.0,0,16,28,9
5041,4.6,3234.0,85000000.0,100000,0,0.0,0,3,5,8
5042,3.8,3547.0,1800000.0,100000,1,399.99,0,16,28,3
5043,3.9,1455.0,1100000.0,10000,0,0.0,0,18,18,3
5044,4.0,141584.0,22000000.0,10000000,0,0.0,1,21,86,3
5045,4.0,856.0,8700000.0,10000,1,399.99,0,18,18,4
5046,3.8,411.0,2600000.0,10000,1,299.99,0,16,28,4
5047,4.1,1867.0,4700000.0,50000,1,399.99,0,11,23,4
5048,2.9,41.0,2900000.0,1000,1,379.99,0,16,28,4
5049,3.8,93.0,22000000.0,1000,1,399.99,0,11,23,3
5050,3.5,472.0,965000.0,5000,1,399.99,0,11,23,3
5051,4.2,134.0,1800000.0,1000,1,37.99,0,16,28,4
5052,4.6,459.0,2000000.0,10000,1,18.99,0,11,23,5
5053,4.4,201.0,2700000.0,5000,1,399.99,0,18,18,4
5054,4.4,208501.0,56000000.0,1000000,0,0.0,1,17,45,3
5055,4.1,129.0,2700000.0,1000,1,399.99,1,11,23,6
5056,3.9,213.0,2900000.0,1000,0,0.0,0,4,6,3
5057,3.6,217.0,4900000.0,10000,1,389.99,0,18,18,3
5058,4.0,630.0,20000000.0,10000,1,4.99,0,17,45,3
5059,3.8,39.0,12000000.0,10000,0,0.0,0,24,88,4
5060,4.3,180.0,3800000.0,5000,1,399.99,0,11,23,3
5061,4.6,68.0,4200000.0,10000,0,0.0,0,24,88,5
5062,3.6,126.0,1400000.0,5000,1,2.49,0,16,28,9
5063,3.9,4581.0,21000000.0,100000,0,0.0,0,31,101,5
5064,4.0,36.0,41000000.0,1000,1,399.99,0,11,23,5
5065,4.2,1313.0,41000000.0,100000,0,0.0,0,25,90,3
5066,4.2,1493.0,57000000.0,100000,0,0.0,0,18,36,3
5067,4.2,4537.0,15000000.0,100000,0,0.0,0,17,47,6
5068,4.5,5849.0,5100000.0,500000,0,0.0,0,17,47,4
5069,4.7,327.0,31000000.0,10000,0,0.0,0,31,101,5
5070,3.5,33944.0,28000000.0,1000000,0,0.0,2,18,36,4
5071,4.5,10256.0,39000000.0,1000000,0,0.0,0,17,35,4
5072,4.0,484858.0,39000000.0,10000000,0,0.0,2,18,36,6
5073,4.6,8004.0,34000000.0,100000,0,0.0,1,16,28,9
5074,4.2,636228.0,34000000.0,10000000,0,0.0,0,18,32,3
5075,4.3,931503.0,31000000.0,10000000,0,0.0,1,18,44,3
5076,4.1,245839.0,76000000.0,10000000,0,0.0,0,18,32,3
5077,4.5,68072.0,40000000.0,5000000,0,0.0,0,23,38,8
5078,4.2,210317.0,46000000.0,10000000,0,0.0,2,17,45,5
5079,4.5,1333338.0,8700000.0,10000000,0,0.0,0,18,32,2
5080,4.4,899748.0,80000000.0,10000000,0,0.0,0,18,32,7
5081,3.7,23729.0,24000000.0,1000000,0,0.0,0,4,6,9
5082,4.4,406511.0,21000000.0,5000000,0,0.0,1,17,35,5
5083,4.3,315390.0,21000000.0,10000000,0,0.0,0,20,85,7
5084,4.3,179139.0,9700000.0,5000000,0,0.0,0,16,28,4
5085,4.3,104389.0,12000000.0,5000000,0,0.0,0,17,45,4
5086,4.5,10847682.0,12000000.0,1000000000,0,0.0,0,22,87,2
5087,4.5,559931.0,12000000.0,10000000,0,0.0,0,22,87,8
5088,3.8,130689.0,57000000.0,5000000,0,0.0,2,18,44,3
5089,4.5,234971.0,81000000.0,1000000,0,0.0,0,16,28,3
5090,4.5,228737.0,81000000.0,10000000,0,0.0,0,20,85,6
5091,4.4,72202.0,6700000.0,1000000,0,0.0,0,4,6,9
5092,4.7,2570.0,3800000.0,100000,0,0.0,0,19,84,3
5093,3.5,14145.0,5900000.0,1000000,0,0.0,0,18,36,1
5094,4.9,25.0,46000000.0,5000,0,0.0,0,19,84,3
5095,4.0,9.0,3300000.0,1000,0,0.0,0,10,22,2
5096,4.1,21223.0,48000000.0,1000000,0,0.0,1,17,45,2
5097,4.2,32.0,33000000.0,10000,0,0.0,0,25,90,3
5098,4.4,438911.0,99000000.0,10000000,0,0.0,1,17,35,6
5099,4.1,2063.0,4500000.0,100000,0,0.0,0,6,9,4
5100,4.6,45771.0,28000000.0,1000000,0,0.0,3,18,18,2
5101,4.6,7148.0,8100000.0,100000,1,2.99,0,18,106,6
5102,4.7,19209.0,21000000.0,100000,1,2.99,0,18,64,3
5103,4.5,29495.0,56000000.0,1000000,0,0.0,1,18,44,8
5104,4.6,666246.0,25000000.0,10000000,0,0.0,0,23,38,4
5105,4.4,1721943.0,26000000.0,10000000,0,0.0,0,23,38,5
5106,4.4,8219586.0,99000000.0,100000000,0,0.0,1,17,35,4
5107,4.2,690148.0,25000000.0,10000000,0,0.0,1,18,36,5
5108,4.4,579519.0,99000000.0,10000000,0,0.0,3,17,35,5
5109,4.0,170973.0,43000000.0,5000000,0,0.0,0,23,38,7
5110,4.2,62636.0,17000000.0,1000000,0,0.0,1,17,35,3
5111,4.2,123136.0,80000000.0,5000000,0,0.0,3,18,44,4
5112,4.2,250197.0,44000000.0,5000000,0,0.0,1,17,35,5
5113,4.8,221722.0,44000000.0,10000000,0,0.0,0,23,38,3
5114,3.7,29838.0,44000000.0,5000000,0,0.0,3,18,18,4
5115,3.4,1012.0,12000000.0,100000,0,0.0,1,18,18,5
5116,4.3,183004.0,100000000.0,10000000,0,0.0,0,23,38,2
5117,4.3,143087.0,69000000.0,1000000,0,0.0,2,18,48,3
5118,4.6,652940.0,90000000.0,10000000,0,0.0,1,23,38,9
5119,4.2,336386.0,88000000.0,10000000,0,0.0,2,17,35,2
5120,4.6,5195.0,64000000.0,100000,0,0.0,3,18,18,3
5121,4.1,91935.0,39000000.0,10000000,0,0.0,0,23,38,4
5122,4.4,1381624.0,54000000.0,10000000,0,0.0,1,17,35,4
5123,4.6,92522.0,56000000.0,5000000,0,0.0,0,23,38,4
5124,4.3,45370.0,14000000.0,1000000,0,0.0,1,18,44,7
5125,4.4,41269.0,14000000.0,1000000,0,0.0,3,20,85,7
5126,4.7,394842.0,75000000.0,10000000,0,0.0,0,18,34,5
5127,4.2,1008012.0,13000000.0,50000000,0,0.0,0,23,38,2
5128,3.8,302.0,8100000.0,10000,0,0.0,0,18,54,7
5129,4.3,1231.0,8100000.0,100000,0,0.0,0,18,37,6
5130,3.7,1443.0,20000000.0,100000,0,0.0,3,18,18,4
5131,4.3,148083.0,57000000.0,10000000,0,0.0,0,23,38,5
5132,2.9,31596.0,31000000.0,5000000,0,0.0,1,18,44,3
5133,4.3,598975.0,39000000.0,10000000,0,0.0,0,18,44,6
5134,4.3,275.0,29000000.0,10000,0,0.0,0,18,37,6
5135,4.0,64164.0,3600000.0,10000000,0,0.0,0,24,88,10
5136,3.3,16063.0,3800000.0,1000000,0,0.0,1,18,32,3
5137,4.5,76616.0,4600000.0,1000000,0,0.0,2,31,101,5
5138,4.1,22.0,545000.0,5000,0,0.0,0,27,93,3
5139,5.0,3.0,2100000.0,1000,0,0.0,0,18,12,2
5140,3.9,684.0,61000.0,100000,0,0.0,0,6,9,4
5141,4.6,117.0,13000000.0,10000,0,0.0,0,18,12,2
5142,4.0,177.0,2800000.0,10000,0,0.0,0,25,90,2
5143,3.6,188.0,9900000.0,10000,0,0.0,0,31,101,4
5144,4.0,22.0,2500000.0,10000,0,0.0,0,16,28,3
5145,4.5,19.0,5400000.0,5000,0,0.0,0,18,12,7
5146,2.9,45.0,1300000.0,5000,0,0.0,0,18,12,2
5147,4.2,25.0,2500000.0,1000,0,0.0,0,25,90,3
5148,4.5,23.0,283000.0,5000,0,0.0,0,25,90,2
5149,4.6,513.0,1600000.0,10000,0,0.0,0,18,12,4
5150,4.7,11018.0,25000000.0,500000,0,0.0,0,25,90,1
5151,4.2,676.0,5400000.0,100000,0,0.0,0,25,90,7
5152,4.7,3.0,1500000.0,1000,1,2.99,0,18,12,3
5153,4.7,3.0,5300000.0,10,1,2.99,0,25,90,2
5154,3.9,478.0,2000000.0,100000,0,0.0,0,25,90,4
5155,4.7,55.0,5400000.0,10000,0,0.0,0,18,12,7
5156,3.7,88.0,41000000.0,10000,0,0.0,0,18,12,2
5157,4.8,21.0,5400000.0,5000,0,0.0,0,18,12,7
5158,4.0,138.0,2400000.0,10000,0,0.0,0,6,9,3
5159,4.6,87.0,5400000.0,10000,0,0.0,0,18,12,6
5160,4.4,105.0,9000000.0,10000,0,0.0,0,18,12,6
5161,4.3,13166.0,25000000.0,1000000,0,0.0,2,31,101,2
5162,4.7,7.0,1200000.0,100,1,9.99,0,18,12,5
5163,3.6,5.0,45000000.0,500,1,1.49,0,26,92,4
5164,4.4,29.0,5300000.0,5000,0,0.0,0,18,12,8
5165,4.6,70.0,3200000.0,1000,0,0.0,0,25,90,4
5166,2.9,10.0,73000000.0,100,1,4.99,0,18,104,3
5167,4.5,242.0,5400000.0,50000,0,0.0,0,18,12,7
5168,5.0,1.0,655000.0,10,1,4.99,0,18,12,4
5169,3.7,3743.0,5600000.0,1000000,0,0.0,0,25,90,2
5170,3.7,37.0,9500000.0,5000,0,0.0,0,18,12,5
5171,4.2,19.0,5400000.0,5000,0,0.0,0,18,12,7
5172,3.0,5.0,2600000.0,1000,0,0.0,1,20,85,4
5173,5.0,1.0,96000000.0,10,1,29.99,3,18,12,4
5174,4.4,129409.0,73000000.0,1000000,1,1.99,0,23,38,2
5175,4.7,7.0,5400000.0,1000,0,0.0,0,18,12,7
5176,4.3,22667.0,35000000.0,1000000,0,0.0,1,18,48,3
5177,3.9,10114.0,48000000.0,100000,0,0.0,0,18,32,2
5178,4.4,48427.0,48000000.0,500000,0,0.0,2,18,37,3
5179,4.3,4704.0,37000000.0,100000,0,0.0,2,17,31,2
5180,4.6,28.0,26000000.0,500,0,0.0,0,18,37,5
5181,4.5,11.0,2900000.0,500,0,0.0,0,18,18,4
5182,3.9,265.0,714000.0,10000,0,0.0,0,19,84,3
5183,4.7,57.0,12000000.0,1000,0,0.0,0,17,40,5
5184,4.3,541661.0,12000000.0,10000000,0,0.0,0,6,9,3
5185,5.0,4.0,52000000.0,50,0,0.0,0,18,12,3
5186,5.0,25.0,52000000.0,1000,0,0.0,0,18,12,4
5187,5.0,1.0,49000000.0,10,0,0.0,0,18,11,3
5188,4.4,2052407.0,49000000.0,50000000,0,0.0,0,29,98,7
5189,2.7,560.0,37000000.0,10000,0,0.0,0,6,9,1
5190,4.6,41000.0,2000000.0,1000000,0,0.0,0,26,92,1
5191,4.4,616742.0,2000000.0,10000000,0,0.0,0,32,102,8
5192,4.4,161637.0,82000000.0,10000000,0,0.0,3,17,35,2
5193,4.1,349151.0,82000000.0,50000000,0,0.0,0,27,93,2
5194,3.8,169369.0,82000000.0,10000000,0,0.0,0,25,90,3
5195,4.4,218881.0,37000000.0,5000000,0,0.0,2,18,48,5
5196,4.6,31134.0,48000000.0,1000000,0,0.0,2,18,48,4
5197,4.1,242722.0,54000000.0,10000000,0,0.0,1,18,48,7
5198,4.5,244039.0,46000000.0,5000000,0,0.0,2,18,48,2
5199,4.2,720685.0,51000000.0,10000000,0,0.0,1,18,48,6
5200,4.7,84389.0,48000000.0,1000000,0,0.0,0,18,48,9
5201,4.3,137696.0,55000000.0,5000000,0,0.0,3,17,40,6
5202,4.3,322976.0,55000000.0,5000000,0,0.0,1,18,44,6
5203,4.2,254.0,25000000.0,10000,0,0.0,1,18,36,2
5204,3.8,898.0,33000000.0,100000,0,0.0,1,17,45,5
5205,4.0,22435.0,100000000.0,1000000,0,0.0,1,17,35,5
5206,4.3,308944.0,70000000.0,5000000,0,0.0,2,18,44,3
5207,4.6,16801.0,70000000.0,1000000,0,0.0,0,20,85,8
5208,4.3,906.0,9200000.0,50000,0,0.0,3,18,18,1
5209,4.3,391325.0,43000000.0,10000000,0,0.0,0,17,45,1
5210,4.3,28735.0,91000000.0,1000000,0,0.0,0,18,32,3
5211,4.7,580160.0,29000000.0,5000000,0,0.0,0,18,44,2
5212,4.6,353813.0,29000000.0,10000000,0,0.0,0,14,26,4
5213,4.4,862.0,44000000.0,100000,0,0.0,2,17,35,2
5214,3.8,17.0,30000000.0,1000,0,0.0,0,17,31,3
5215,4.6,1226514.0,99000000.0,10000000,0,0.0,1,17,35,6
5216,4.6,19070.0,90000000.0,100000,0,0.0,2,17,35,7
5217,4.5,118.0,72000000.0,50000,0,0.0,0,14,26,8
5218,4.5,20247.0,47000000.0,5000000,0,0.0,0,21,86,6
5219,3.9,63640.0,23000000.0,10000000,0,0.0,2,31,101,4
5220,4.4,25717.0,23000000.0,1000000,0,0.0,1,21,86,6
5221,3.8,1363.0,26000000.0,100000,0,0.0,0,17,31,3
5222,4.3,1602.0,5000000.0,100000,0,0.0,0,25,90,7
5223,4.3,1017237.0,5000000.0,50000000,0,0.0,0,22,87,4
5224,3.7,128.0,20000000.0,10000,0,0.0,0,18,18,9
5225,3.2,1354.0,30000000.0,100000,0,0.0,0,18,44,3
5226,4.0,211.0,37000000.0,10000,0,0.0,0,18,18,6
5227,3.8,410.0,28000000.0,10000,0,0.0,1,18,18,2
5228,4.4,83.0,85000000.0,10000,0,0.0,0,18,12,2
5229,3.8,1745.0,85000000.0,1000000,0,0.0,0,18,44,7
5230,3.4,131.0,22000000.0,5000,0,0.0,0,18,44,4
5231,2.9,53.0,82000000.0,10000,0,0.0,0,18,37,2
5232,4.5,20.0,65000000.0,1000,1,0.99,2,17,35,3
5233,3.7,25.0,43000000.0,5000,0,0.0,0,24,88,6
5234,3.8,469.0,80000000.0,10000,0,0.0,0,17,45,4
5235,4.1,25195.0,21000000.0,1000000,0,0.0,0,4,6,5
5236,4.1,9636.0,93000.0,1000000,0,0.0,0,3,5,2
5237,3.7,22.0,90000000.0,5000,0,0.0,0,18,18,2
5238,3.6,153.0,67000000.0,10000,0,0.0,0,17,35,3
5239,3.0,17.0,32000000.0,1000,0,0.0,0,18,18,3
5240,4.1,1152.0,2700000.0,100000,0,0.0,0,18,18,8
5241,3.8,20.0,36000000.0,1000,0,0.0,0,18,44,6
5242,4.2,29.0,35000000.0,5000,0,0.0,0,27,93,8
5243,4.4,36268.0,41000000.0,1000000,0,0.0,1,18,18,3
5244,4.5,153.0,41000000.0,10000,0,0.0,0,18,44,7
5245,3.6,740.0,71000000.0,50000,0,0.0,0,18,44,4
5246,3.6,284.0,70000000.0,10000,0,0.0,0,18,44,3
5247,3.7,20879.0,22000000.0,1000000,0,0.0,0,23,38,6
5248,3.9,76340.0,14000000.0,5000000,0,0.0,0,23,38,5
5249,4.2,2563.0,14000000.0,100000,0,0.0,0,16,28,6
5250,4.1,4374.0,53000000.0,100000,0,0.0,0,23,38,6
5251,4.5,23966.0,872000.0,1000000,1,5.99,0,16,28,4
5252,2.8,961.0,1300000.0,100000,0,0.0,0,13,25,5
5253,2.6,114.0,1600000.0,10000,0,0.0,0,13,25,5
5254,4.3,246201.0,1600000.0,10000000,0,0.0,0,16,28,8
5255,4.4,125652.0,56000000.0,10000000,0,0.0,0,17,35,4
5256,4.1,1407.0,3400000.0,100000,0,0.0,2,18,48,6
5257,4.0,448.0,3100000.0,50000,0,0.0,0,16,28,6
5258,4.3,11379.0,20000000.0,500000,0,0.0,2,17,31,5
5259,3.9,2057.0,6200000.0,50000,1,1.99,0,13,25,6
5260,3.5,28.0,121000.0,1000,0,0.0,0,16,28,5
5261,3.7,42329.0,121000.0,5000000,0,0.0,0,6,9,4
5262,4.3,344283.0,95000000.0,10000000,0,0.0,1,18,48,3
5263,4.3,258717.0,9400000.0,10000000,0,0.0,0,16,28,3
5264,4.1,40437.0,9400000.0,5000000,0,0.0,0,27,93,5
5265,4.2,51787.0,9400000.0,5000000,0,0.0,0,17,31,6
5266,4.3,531074.0,2500000.0,10000000,0,0.0,0,17,31,6
5267,4.2,171052.0,2500000.0,10000000,0,0.0,0,6,9,2
5268,4.6,807155.0,93000000.0,10000000,0,0.0,1,18,44,4
5269,4.3,480208.0,70000000.0,500000000,0,0.0,0,13,25,2
5270,4.1,29867.0,1700000.0,5000000,0,0.0,0,30,99,5
5271,4.4,450013.0,37000000.0,10000000,0,0.0,0,18,37,3
5272,4.4,228130.0,70000000.0,5000000,0,0.0,2,18,36,4
5273,4.1,111465.0,70000000.0,5000000,0,0.0,0,13,25,8
5274,4.2,348132.0,70000000.0,100000000,0,0.0,0,11,23,2
5275,4.4,155693.0,70000000.0,5000000,0,0.0,0,16,28,3
5276,4.3,81668.0,70000000.0,5000000,0,0.0,0,25,90,3
5277,2.4,11773.0,3300000.0,1000000,0,0.0,0,18,18,3
5278,4.5,870928.0,16000000.0,50000000,0,0.0,0,27,93,5
5279,4.3,495748.0,16000000.0,50000000,0,0.0,0,26,92,2
5280,4.5,407788.0,19000000.0,5000000,0,0.0,0,17,35,4
5281,4.5,118285.0,22000000.0,1000000,0,0.0,1,18,44,1
5282,4.3,347086.0,22000000.0,10000000,0,0.0,0,6,9,2
5283,4.4,379245.0,68000000.0,10000000,0,0.0,0,18,43,4
5284,4.3,144873.0,68000000.0,10000000,0,0.0,0,27,93,4
5285,4.4,326232.0,68000000.0,50000000,0,0.0,0,30,99,1
5286,4.6,318134.0,68000000.0,5000000,0,0.0,0,13,25,4
5287,3.4,2445.0,34000000.0,500000,0,0.0,0,18,18,2
5288,3.9,65119.0,46000000.0,1000000,0,0.0,2,18,36,4
5289,4.3,34898.0,92000000.0,1000000,0,0.0,1,18,36,5
5290,4.4,889425.0,45000000.0,10000000,0,0.0,1,17,35,6
5291,4.5,1041836.0,50000000.0,10000000,0,0.0,1,17,35,6
5292,4.4,17945.0,9500000.0,1000000,0,0.0,3,18,18,5
5293,4.2,82857.0,9500000.0,5000000,0,0.0,0,23,38,3
5294,4.0,47151.0,36000000.0,5000000,0,0.0,2,17,35,7
5295,4.3,107765.0,78000000.0,5000000,0,0.0,2,18,36,6
5296,4.4,57556.0,78000000.0,5000000,0,0.0,0,24,88,7
5297,4.2,37165.0,22000000.0,1000000,0,0.0,1,18,44,6
5298,4.0,174127.0,48000000.0,5000000,0,0.0,1,18,44,4
5299,4.4,4706.0,1500000.0,1000000,0,0.0,0,30,99,5
5300,4.6,73919.0,40000000.0,500000,1,2.99,1,18,36,5
5301,4.0,532.0,6500000.0,100000,0,0.0,0,18,104,5
5302,4.4,344819.0,51000000.0,5000000,0,0.0,1,17,35,4
5303,3.5,9335.0,12000000.0,1000000,0,0.0,0,18,18,4
5304,4.6,100805.0,50000000.0,1000000,1,2.99,1,17,35,4
5305,4.0,15875.0,40000000.0,1000000,0,0.0,1,18,44,7
5306,4.0,23168.0,54000000.0,1000000,0,0.0,1,17,45,7
5307,4.1,2628.0,45000000.0,100000,0,0.0,1,17,45,5
5308,4.1,235486.0,63000000.0,10000000,0,0.0,1,18,18,1
5309,3.3,2717.0,4000000.0,100000,0,0.0,1,17,35,5
5310,3.9,24123.0,69000000.0,1000000,0,0.0,1,18,18,3
5311,4.1,7728.0,39000000.0,500000,0,0.0,1,17,45,7
5312,4.2,2180.0,55000000.0,100000,0,0.0,2,17,35,5
5313,4.0,59223.0,46000000.0,5000000,0,0.0,1,17,35,7
5314,4.5,16162.0,99000000.0,100000,1,2.99,1,17,35,5
5315,3.8,596.0,91000000.0,100000,0,0.0,1,17,45,4
5316,3.5,1976.0,21000000.0,100000,0,0.0,1,17,35,4
5317,4.3,6698.0,46000000.0,500000,0,0.0,2,17,35,8
5318,4.6,21266.0,45000000.0,100000,1,2.99,1,17,35,5
5319,4.7,4041.0,24000000.0,10000,0,0.0,0,17,31,4
5320,3.8,2691.0,52000000.0,100000,0,0.0,1,17,45,6
5321,4.7,27856.0,50000000.0,100000,1,2.99,1,17,35,5
5322,4.8,5369.0,63000000.0,50000,0,0.0,1,20,85,3
5323,3.2,9126.0,5800000.0,1000000,0,0.0,0,18,36,1
5324,4.5,568922.0,5800000.0,100000000,0,0.0,1,3,5,3
5325,3.9,85278.0,23000000.0,1000000,0,0.0,3,17,39,5
5326,3.6,16521.0,23000000.0,1000000,0,0.0,0,17,39,3
5327,3.7,70.0,26000000.0,10000,0,0.0,0,12,24,3
5328,4.4,28.0,8800000.0,1000,0,0.0,0,16,28,3
5329,4.1,91667.0,27000000.0,1000000,0,0.0,0,17,31,2
5330,4.0,664.0,2100000.0,100000,0,0.0,0,18,12,6
5331,3.1,212.0,12000000.0,50000,0,0.0,0,16,28,8
5332,4.0,1185.0,5000000.0,100000,0,0.0,0,29,98,3
5333,2.8,440.0,23000000.0,10000,1,0.99,0,32,102,4
5334,3.7,681.0,8199999.999999999,10000,0,0.0,0,18,12,2
5335,2.7,17.0,14000000.0,1000,0,0.0,0,23,38,2
5336,3.9,623.0,8500000.0,100000,0,0.0,0,18,12,8
5337,3.8,14657.0,8500000.0,1000000,0,0.0,0,14,26,7
5338,3.6,2433.0,47000000.0,100000,0,0.0,0,17,39,3
5339,4.5,1827.0,12000000.0,100000,0,0.0,0,18,12,3
5340,3.5,30.0,17000000.0,1000,0,0.0,0,11,23,3
5341,4.0,97.0,3900000.0,10000,0,0.0,0,18,12,5
5342,3.8,762.0,4099999.9999999995,100000,0,0.0,0,18,12,4
5343,3.6,58.0,15000000.0,10000,0,0.0,0,20,85,2
5344,4.2,16.0,3300000.0,1000,0,0.0,0,6,9,9
5345,4.4,128.0,6700000.0,50000,0,0.0,0,4,6,1
5346,4.0,498.0,11000000.0,10000,0,0.0,0,25,90,2
5347,4.7,48.0,4099999.9999999995,1000,0,0.0,0,31,101,6
5348,4.1,23609.0,31000000.0,1000000,0,0.0,1,18,32,3
5349,4.0,24312.0,25000000.0,500000,0,0.0,0,17,39,3
5350,4.7,57.0,5800000.0,10000,0,0.0,0,16,28,3
5351,3.8,874.0,12000000.0,100000,0,0.0,0,14,26,1
5352,5.0,2.0,14000000.0,1000,0,0.0,1,4,6,7
5353,4.4,27.0,78000000.0,10000,0,0.0,0,23,38,5
5354,4.0,29462.0,44000000.0,1000000,0,0.0,1,17,39,2
5355,3.8,159063.0,85000000.0,1000000,0,0.0,0,17,39,2
5356,4.1,294.0,9800000.0,10000,0,0.0,0,4,6,5
5357,4.3,697.0,5700000.0,50000,0,0.0,0,31,101,6
5358,4.5,6207063.0,5700000.0,100000000,0,0.0,0,25,90,6
5359,4.4,631.0,5700000.0,100000,0,0.0,0,25,90,2
5360,3.4,617.0,46000000.0,100000,0,0.0,0,27,93,2
5361,4.1,215.0,30000000.0,10000,0,0.0,1,3,5,1
5362,4.1,25.0,47000000.0,5000,0,0.0,0,18,12,3
5363,3.8,6.0,23000000.0,1000,0,0.0,0,18,18,4
5364,4.3,35.0,23000000.0,1000,1,2.49,0,25,90,3
5365,4.4,1275373.0,91000000.0,10000000,0,0.0,1,18,48,6
5366,4.4,43.0,44000000.0,1000,0,0.0,0,30,99,1
5367,4.8,258277.0,44000000.0,10000000,0,0.0,0,30,99,4
5368,3.3,171.0,4800000.0,10000,0,0.0,0,30,99,4
5369,3.3,1434.0,9500000.0,100000,0,0.0,0,6,9,3
5370,4.4,22.0,19000000.0,5000,0,0.0,0,30,99,12
5371,3.7,701.0,7300000.0,100000,0,0.0,0,25,90,8
5372,3.4,2420.0,1800000.0,1000000,0,0.0,0,25,90,3
5373,2.3,251.0,5700000.0,50000,0,0.0,0,11,23,4
5374,3.3,11.0,7300000.0,1000,0,0.0,1,18,18,4
5375,2.7,90.0,4000000.0,5000,1,2.99,0,22,87,3
5376,4.6,1170641.0,26000000.0,10000000,0,0.0,0,25,90,4
5377,3.5,174.0,5600000.0,50000,0,0.0,0,18,18,4
5378,3.4,150.0,7300000.0,50000,0,0.0,0,25,90,7
5379,4.3,259.0,49000000.0,10000,0,0.0,0,18,12,2
5380,4.1,9.0,8700000.0,1000,0,0.0,0,16,28,2
5381,4.7,2598579.0,49000000.0,50000000,0,0.0,0,25,90,7
5382,4.4,574719.0,20000000.0,10000000,0,0.0,0,27,93,8
5383,3.8,250.0,7300000.0,50000,0,0.0,0,16,28,8
5384,3.0,78.0,322000.0,10000,0,0.0,0,30,99,4
5385,4.4,98.0,6300000.0,10000,0,0.0,0,3,5,6
5386,4.2,27.0,3400000.0,5000,0,0.0,0,25,90,5
5387,4.5,24.0,22000000.0,1000,0,0.0,0,27,93,6
5388,3.5,91.0,25000000.0,10000,0,0.0,0,18,12,4
5389,4.5,78629.0,6300000.0,1000000,0,0.0,0,25,90,3
5390,4.3,955614.0,82000000.0,10000000,0,0.0,1,17,35,3
5391,4.5,82.0,8700000.0,5000,0,0.0,0,16,28,5
5392,4.5,648380.0,24000000.0,10000000,0,0.0,0,25,90,7
5393,4.0,7317.0,24000000.0,1000000,0,0.0,1,6,9,7
5394,4.8,4.0,43000000.0,100,0,0.0,0,18,32,2
5395,4.3,1659.0,3700000.0,100000,0,0.0,0,30,99,5
5396,1.7,14.0,13000000.0,1000,0,0.0,0,12,24,2
5397,4.3,18325.0,13000000.0,1000000,0,0.0,0,22,87,3
5398,4.2,8.0,3900000.0,5000,0,0.0,0,3,5,5
5399,4.2,725.0,3000000.0,100000,0,0.0,0,25,90,4
5400,4.3,2158.0,3000000.0,100000,0,0.0,0,25,90,3
5401,4.0,7718.0,46000000.0,100000,0,0.0,0,17,35,3
5402,4.2,249.0,3000000.0,50000,0,0.0,0,25,90,2
5403,4.6,9.0,17000000.0,500,0,0.0,0,31,101,2
5404,4.1,29062.0,63000000.0,1000000,0,0.0,0,17,105,5
5405,4.6,11.0,17000000.0,1000,0,0.0,0,18,12,2
5406,4.1,484.0,2900000.0,100000,0,0.0,0,25,90,3
5407,4.0,202.0,2900000.0,50000,0,0.0,0,25,90,5
5408,3.3,40.0,2700000.0,1000,1,1.99,0,25,90,4
5409,4.1,1948.0,2700000.0,100000,0,0.0,0,31,101,6
5410,4.0,9.0,4700000.0,500,0,0.0,0,25,90,6
5411,4.4,52.0,3000000.0,5000,0,0.0,0,25,90,3
5412,4.2,294.0,3000000.0,50000,0,0.0,0,25,90,4
5413,3.8,35572.0,3000000.0,1000000,0,0.0,1,17,31,4
5414,3.1,20973.0,31000000.0,5000000,0,0.0,0,4,6,2
5415,5.0,5.0,4300000.0,1000,0,0.0,0,3,5,4
5416,4.2,492.0,63000000.0,100000,0,0.0,1,17,35,4
